rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
851,658,658,,no,no,Anja Wildgruber,23,GER,GER,34,,-3,,Lost in Sharm El Sheikh 2 R32,,no
852,504,504,,no,no,Celia Cerviño Ruiz,28,ESP,ESP,33,,-3,,Lost in Qual. Grenoble R1,,no
853,725,725,,no,no,Dj Bennett,22,USA,USA,33,,-2,,,,no
854,843,843,,no,no,Anastasija Cvetković,17,SRB,SRB,33,,-1,,,,no
855,NCH (891),855,891,yes,yes,Dunja Marić,19,SRB,SRB,33,+49,+6,,Lost in Monastir 6 SF,,no
856,786,786,,no,no,Johanna Silva,28,GER,GER,33,,-2,,,,no
857,846,846,,no,no,Coco Bosman,22,NED,NED,33,,-2,,,,no
858,626,626,,no,no,Vicky Van De Peer,25,BEL,BEL,33,,-2,,,,no
859,857,857,,no,no,Diana-Ioana Simionescu,18,ROU,ROU,33,,-2,,,,no
860,451,451,,no,no,Julia Stamatova,32,BUL,BUL,33,,-2,,,,no
861,854,854,,no,no,Defne Cirpanli,21,TUR,TUR,32,,-1,,Lost in Sharm El Sheikh 2 R32,,no
862,858,858,,no,no,Irem Kurt,18,TUR,TUR,32,,-1,,Lost in Antalya 5 R32,,no
863,548,548,,no,no,Inês Murta,28,POR,POR,32,-13,-1,,,,no
864,725,725,,no,no,Akanksha Nitture,22,IND,IND,32,,-2,,Lost in Qual. Pune R1,,no
865,852,852,,no,no,Shiyu Ye,18,CHN,CHN,32,,-2,,,,no
866,694,694,,no,no,Sofia Rojas,23,USA,USA,32,,-2,,,,no
867,853,853,,no,no,Ophélie Boullay,17,FRA,FRA,32,,-2,,,,no
868,188,188,,no,no,Akiko Omae,33,JPN,JPN,32,,-2,,,,no
869,184,184,,no,no,Polina Leykina,31,RUS,RUS,32,,-2,,Lost in Qual. Monastir 6 R2,,no
870,862,862,,no,no,Louna Zoppas,18,FRA,FRA,32,,-2,,,,no
871,861,861,,no,no,Claudia Ferrer Perez,19,ESP,ESP,32,,-2,,,,no
872,546,546,,no,no,Angelina Wirges,23,GER,GER,32,-13,-1,,,,no
873,843,843,,no,no,Natalia Sousa Salazar,19,MEX,MEX,31,,-2,,,,no
874,699,699,,no,no,Sabastiani Leon,33,MEX,MEX,31,,-2,,,,no
875,662,662,,no,no,Alicia Smith,29,AUS,AUS,31,,-1,,Lost in Qual. Brisbane 2 R1,,no
876,616,616,,no,no,Camilla Gennaro,22,ITA,ITA,31,+10,+1,**Qual. Antalya 5 W**,Lost in Antalya 5 R16 Lost in Qual. Antalya 6 R1,,yes
877,159,159,,no,no,Jingjing Lu,36,CHN,CHN,30,,-2,,,,no
878,763,763,,no,no,Julia Garcia,22,MEX,MEX,30,,-2,,,,no
879,821,821,,no,no,Sae Noguchi,18,JPN,JPN,30,,-2,**Qual. Sharm El Sheikh 2 W**,Lost in Sharm El Sheikh 2 R32,,yes
880,307,307,,no,no,Karina Miller,23,USA,USA,30,,-2,,,,no
881,859,859,,no,no,Angelica Blake,25,GBR,GBR,30,,-2,,,,no
882,875,875,,no,no,Aspen Schuman,18,USA,USA,30,,-2,,,,no
883,881,881,,no,no,Ava Rodriguez,17,USA,USA,30,,-2,,,,no
884,879,879,,no,no,Lucie Petruželová,23,CZE,CZE,30,,-2,,,,no
885,NCH (907),885,907,yes,yes,Shiho Tsujioka,19,JPN,JPN,30,+22,+3,**Qual. Sharm El Sheikh 2 W**,Lost in Sharm El Sheikh 2 QF,,yes
886,732,732,,no,no,Darja Suvirdjonkova,20,SRB,SRB,30,,-3,,,,no
887,884,884,,no,no,Isabella Barrera Aguirre,22,USA,USA,30,,-3,,,,no
888,870,870,,no,no,Anna Pircher,15,AUT,AUT,29,,-1,,,,no
889,612,612,,no,no,Diana Demidova,28,RUS,RUS,29,,-1,,,,no
890,366,366,,no,no,Lucie Nguyen Tan,22,FRA,FRA,29,+5,+1,Qual. Grenoble R2 30 30,,,yes
891,889,889,,no,no,Anna Snigireva,18,RUS,RUS,29,,-2,,,,no
892,838,838,,no,no,Agustina Chlpac,28,ARG,ARG,29,,-2,,,,no
893,883,883,,no,no,Paula Cembranos,22,SUI,SUI,29,-8,-1,,,,no
894,880,880,,no,no,Wozuko Mdlulwa,18,RSA,RSA,29,,-3,,,,no
895,872,872,,no,no,Ava Hrastar,23,USA,USA,28,,-3,,Lost in Qual. Sheffield R1,,no
896,297,297,,no,no,Julieta Estable,28,ARG,ARG,28,,-3,,,,no
897,894,894,,no,no,Maria Lazarenko,17,UKR,UKR,28,,-3,,,,no
898,896,896,,no,no,Abigail Rencheli,23,USA,USA,28,,-2,,,,no
899,NCH (960),899,960,yes,yes,Nada Fouad,22,EGY,EGY,28,+61,+6,,Lost in Sharm El Sheikh 2 SF,,no
900,897,897,,no,no,Lorena Solar Donoso,18,ESP,ESP,28,,-3,,,,no
901,569,569,,no,no,Salma Drugdová,21,SVK,SVK,28,,-3,,,,no
902,346,346,,no,no,Elena-Teodora Cadar,31,ROU,ROU,28,,-3,,,,no
903,843,843,,no,no,Alexandra Vasilyeva,24,RUS,RUS,28,,-3,,,,no
904,410,410,,no,no,Dimitra Pavlou,21,GRE,GRE,27,,-3,,,,no
905,NCH (917),905,917,yes,yes,Shruti Ahlawat,19,IND,IND,27,+12,+2,,Lost in Qual. Pune R2,,no
906,889,889,,no,no,Tianmei Wang,18,USA,USA,27,,-3,,,,no
907,906,906,,no,no,Arina Varaksina,18,RUS,RUS,27,,-1,,,,no
908,CH,908,,yes,no,Maya Iyengar,18,USA,USA,26,,,,,,no
909,635,635,,no,no,Candela Vazquez,17,ARG,ARG,26,,,,,,no
910,CH,910,,yes,no,Petra Sedláčková,24,CZE,CZE,26,,,,,,no
911,785,785,,no,no,Lauryn John-Baptiste,26,GBR,GBR,26,+56,+5,**Qual. Sheffield W**,Lost in Sheffield R16,,yes
912,848,848,,no,no,Lucie Urbanová,19,CZE,CZE,26,,-1,,,,no
913,912,912,,no,no,Beatrice Stagno,22,ITA,ITA,26,,-1,,,,no
914,878,878,,no,no,Indianna Spink,23,GBR,GBR,26,,-1,,Lost in Qual. Sheffield R2,,no
915,875,875,,no,no,Mila Masić,28,SRB,SRB,26,,-1,,,,no
916,915,915,,no,no,Neus Torner Sensano,18,ESP,ESP,25,,-1,,,,no
917,480,480,,no,no,Qiuyu Ye,28,CHN,CHN,25,,-1,,,,no
918,CH,918,,yes,no,Teah Chavez,20,CAN,CAN,25,,,,,,no
919,318,318,,no,no,Da-bin Kim,29,KOR,KOR,25,,,,,,no
920,887,887,,no,no,Tiana Tian Deng,17,SWE,SWE,25,,,,,,no
921,914,914,,no,no,Jordyn Mcbride,24,USA,USA,25,,,,,,no
922,734,734,,no,no,Polina Bakhmutkina,26,BEL,BEL,25,,+1,,Lost in Qual. Pune R1,,no
923,123,123,,no,no,Mirjam Björklund,27,SWE,SWE,24,,+2,,,,no
924,788,788,,no,no,Celine Simunyu,21,IRL,IRL,24,,+3,,,,no
925,626,626,,no,no,Alexandra Osborne,30,AUS,AUS,24,+24,+2,,Lost in Qual. Brisbane 2 R2,,no
926,907,907,,no,no,Elyse Tse,21,NZL,NZL,24,+26,+2,Brisbane 2 R32,Lost in Qual. Brisbane 2 R2 33 99,,yes
927,739,739,,no,no,Yu Jin Ahn,28,KOR,KOR,24,,+1,,,,no
928,926,926,,no,no,Elza Tomase,24,LAT,LAT,24,,+1,,,,no
929,856,856,,no,no,Cherry Kim,25,KOR,KOR,24,-24,-3,,,,no
929,207,207,,no,no,Irina Fetecău,29,ROU,ROU,24,,+1,,,,no
931,CH,931,,yes,no,Anjali Rathi,19,IND,IND,24,,,,,,no
932,813,813,,no,no,Yingqun Sun,20,CHN,CHN,24,,,Qual. Monastir 7 R2**Qual. Monastir 6 W**,Lost in Monastir 6 R32,,yes
933,906,906,,no,no,Romane Longueville,20,BEL,BEL,24,-11,-1,,,,no
934,773,773,,no,no,Clarissa Blomqvist,21,FIN,FIN,24,-10,-1,,,,no
935,920,920,,no,no,Victoria Pohle,18,GER,GER,24,,-2,Qual. Manacor R3,,,yes
936,826,826,,no,no,Simona Ogescu,23,ROU,ROU,24,,-2,,,,no
937,20,20,,no,no,Mihaela Buzărnescu,37,ROU,ROU,23,,-2,,,,no
938,814,814,,no,no,Ana Filipa Santos,29,POR,POR,23,,-2,,,,no
939,NCH (981),939,981,yes,yes,Jizelle Sibai,16,AUS,AUS,23,+42,+3,Brisbane 2 R32**Qual. Brisbane 2 W**32 98,,,yes
940,800,800,,no,no,Maria Garcia Cid,20,ESP,ESP,23,,-2,Qual. Manacor R3,,,yes
941,720,720,,no,no,Stefania Rogozińska-Dzik,24,POL,POL,23,,-2,,,,no
942,940,940,,no,no,Adriana Tkachenko,18,UKR,UKR,23,,-2,,,,no
943,375,375,,no,no,Olga Helmi,25,DEN,DEN,23,,-2,,,,no
944,942,942,,no,no,Marta Lombardini,22,ITA,ITA,23,,-2,,,,no
945,943,943,,no,no,Stefaniya Pushkar,18,SUI,SUI,23,,-2,,Lost in Qual. Sharm El Sheikh 2 R2,,no
946,523,523,,no,no,Chantal Sauvant,23,GER,GER,23,,-2,,,,no
947,900,900,,no,no,Valeriia Artemeva,18,RUS,RUS,23,,-2,Qual. Monastir 7 R2,,,yes
948,561,561,,no,no,Lisa-Marie Rioux,28,JPN,JPN,23,,-2,,,,no
949,947,947,,no,no,Maëlle Leclercq,22,FRA,FRA,23,,-2,,,,no
950,81,81,,no,no,Ysaline Bonaventure,31,BEL,BEL,22,-25,-2,,,,no
951,889,889,,no,no,Sara Svetac,21,CRO,CRO,22,,-3,,,,no
952,528,528,,no,no,Eszter Méri,23,SVK,SVK,22,,-2,,,,no
953,785,785,,no,no,Sylvie Zund,24,LIE,LIE,22,,-2,,,,no
954,953,953,,no,no,Krisha Mahendran,19,IND,IND,22,,-1,,,,no
955,943,943,,no,no,Francesca Mattioli,19,ITA,ITA,22,,-1,,,,no
956,955,955,,no,no,Shihomi Li Xuan Leong,18,MAS,MAS,22,,-1,,,,no
957,842,842,,no,no,Savannah Broadus,23,USA,USA,22,,-1,,,,no
958,957,957,,no,no,Xi Luo,18,CHN,CHN,22,,-1,,,,no
959,958,958,,no,no,Jo-Yee Chan,22,USA,USA,22,,-1,,,,no
960,821,821,,no,no,Fang An Lin,20,TWN,TWN,22,,-1,,,,no
961,CH,961,,yes,no,Valentina Losciale,29,ITA,ITA,22,,,,,,no
962,852,852,,no,no,Arina Arifullina,20,RUS,RUS,22,,,,Lost in Qual. Grenoble R1,,no
963,144,144,,no,no,Eri Hozumi,31,JPN,JPN,21,,,,,,no
964,NCH (965),964,965,yes,yes,Fanny Norin,24,SWE,SWE,21,,+1,,,,no
965,752,752,,no,no,Aysegul Mert,21,TUR,TUR,21,,+1,,,,no
966,928,928,,no,no,Antonia Stoyanov,16,NED,NED,21,,+1,,,,no
967,NCH (969),967,969,yes,yes,Didi Bredberg Canizares,21,USA,USA,21,,+2,,,,no
968,NCH (970),968,970,yes,yes,Carson Tanguilig,22,USA,USA,21,,+2,,,,no
969,NCH (971),969,971,yes,yes,Felitsata Dorofeeva-Rybas,16,RUS,RUS,21,,+2,,,,no
970,714,714,,no,no,Solymar Colling,25,USA,USA,21,,+2,,,,no
971,NCH (973),971,973,yes,yes,Amelia Paszun,18,POL,POL,21,,+2,**Qual. Monastir 6 W**,Lost in Monastir 6 R32,,yes
972,948,948,,no,no,Elizabeth Ionescu,17,USA,USA,21,,+2,,,,no
973,NCH (975),973,975,yes,yes,Alesia Breaz,18,ROU,ROU,21,,+2,,,,no
974,NCH (976),974,976,yes,yes,Inka Wawrzkiewicz,17,POL,POL,21,,+2,**Qual. Sharm El Sheikh 2 W**,Lost in Sharm El Sheikh 2 R32,,yes
975,817,817,,no,no,Nanari Katsumi,22,JPN,JPN,21,,+2,**Qual. Antalya 5 W**,Lost in Antalya 5 R32 Lost in Qual. Antalya 6 R1,,yes
976,NCH (978),976,978,yes,yes,Yushan Shao,17,CHN,CHN,20,,+2,,,,no
977,286,286,,no,no,Freya Christie,28,GBR,GBR,20,-13,-1,,,,no
978,NCH (980),978,980,yes,yes,Giselle Isabella Guillen,17,AUS,AUS,20,,+2,,,,no
979,NCH (982),979,982,yes,yes,Ruby Cooling,18,GBR,GBR,20,,+3,,Lost in Sheffield R32,,no
980,663,663,,no,no,Eleonora Alvisi,22,ITA,ITA,20,,+3,,,,no
981,161,161,,no,no,Anne Schäfer,38,GER,GER,20,,+3,,,,no
982,289,289,,no,no,Veronica Miroshnichenko,28,RUS,RUS,20,,+3,,,,no
983,NCH (997),983,997,yes,yes,Amy Stevens,23,AUS,AUS,20,+14,+1,Brisbane 2 R32 28 94,,,yes
984,977,977,,no,no,Annika Penickova,16,USA,USA,20,,+2,,,,no
985,NCH (987),985,987,yes,yes,Ingrid Millan,24,MEX,MEX,20,,+2,,,,no
986,930,930,,no,no,Lucie Pawlak,19,FRA,FRA,20,,+2,,,,no
987,NCH (989),987,989,yes,yes,Sara Victoria Balan,17,ROU,ROU,20,,+2,,,,no
988,NCH (990),988,990,yes,yes,Kamonwan Yodpetch,18,THA,THA,20,,+2,,,,no
989,980,980,,no,no,Ustiniya Lekomtseva,19,RUS,RUS,20,,+2,,,,no
990,NCH (992),990,992,yes,yes,Patricia Goina,20,ROU,ROU,20,,+2,,,,no
991,NCH (993),991,993,yes,yes,Cindy Langlais,16,FRA,FRA,19,,+2,,,,no
992,979,979,,no,no,Claudia Sofia Martinez Solis,21,MEX,MEX,19,-13,-1,,,,no
993,846,846,,no,no,Sofia Da Cruz Mendonça,23,BRA,BRA,19,,+1,994**NCH 1016**Sarah Mildren 17 AUS 19+38+2,Lost in Qual. Brisbane 2 R2 995**NCH 1122**Allegra Korpanec Davies 18 GBR 19+132+6 Lost in Monastir 6 SF,,yes
996,943,943,,no,no,Kallista Liu,21,HKG,HKG,19,,,,,,no
997,644,644,,no,no,Kylie McKenzie,26,USA,USA,19,,,,,,no
998,NCH (999),998,999,yes,yes,Anna Pushkareva,16,RUS,RUS,19,,+1,,,,no
999,589,589,,no,no,Allura Zamarripa,23,USA,USA,19,,+1,,,,no
1000,974,974,,no,no,Gloriana Nahum,19,BEN,BEN,19,,+1,"Next In Play : **WTA1000** Doha **WTA125** Oeiras **W75** Brisbane 2,​Prague,​Pune **W50** Grenoble **W35** Antalya 6 **W15** Manacor,​Monastir 7 Highlight Country :",,,yes
