rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
896,144,144,,no,no,Leonie Küng,25,SUI,SUI,31,,-9,,,,no
897,411,411,,no,no,Jessica Failla,29,USA,USA,31,,-9,,,,no
898,716,716,,no,no,Valentina Mediorreal Arias,19,COL,COL,31,-21,-1,,Lost in Qual. São Paulo R2,,no
899,866,866,,no,no,Midori Castillo Meza,22,MEX,MEX,31,,-9,,,,no
900,704,704,,no,no,Chloé Noël,22,FRA,FRA,31,,-9,Qual. Dublin R1,,,yes
901,576,576,,no,no,Rachel Gailis,21,USA,USA,31,+34,+4,,Lost in Dallas R16,,no
902,766,766,,no,no,Yujin Kim,21,KOR,KOR,31,,-9,,,,no
903,NCH,903,921,yes,yes,Tina Manescu,16,GER,GER,31,+18,+3,,Lost in Qual. Amstetten R2,,no
904,894,894,,no,no,Alesia Breaz,18,ROU,ROU,31,,-10,,Lost in Cluj Napoca R32,,no
905,851,851,,no,no,Claudia Ferrer Perez,20,ESP,ESP,31,,-10,,,,no
906,46,46,,no,no,Danka Kovinić,31,MNE,MNE,30,,-10,,,,no
907,NCH,907,,yes,yes,Yuliya Perapekhina,18,BLR,BLR,30,+15,+191,,Monastir 29 W,,no
908,NCH,908,936,yes,yes,Aya El Sayed,25,EGY,EGY,30,+28,+3,,Lost in Monastir 29 QF,,no
909,884,884,,no,no,Arina Varaksina,19,RUS,RUS,30,,-10,,,,no
910,900,900,,no,no,Jaedan Brown,24,USA,USA,30,,-10,,Lost in Qual. Dallas R1,,no
911,652,652,,no,no,Alyssa Ahn,19,USA,USA,29,,-9,,Lost in Saskatoon QF,,no
912,898,898,,no,no,Elizabeth Coleman,23,USA,USA,29,,-7,,,,no
913,870,870,,no,no,Anna Pircher,16,AUT,AUT,29,,-7,,,,no
914,137,137,,no,no,Robin Anderson,33,USA,USA,29,,-7,,,,no
915,885,885,,no,no,Welles Newman,16,USA,USA,29,,-7,,,,no
916,835,835,,no,no,Anastasija Cvetković,18,SRB,SRB,29,,-7,,,,no
917,900,900,,no,no,Annika Penickova,16,USA,USA,29,,-6,,Lost in Santa Fe R32,,no
918,912,912,,no,no,Misa Malkin,22,USA,USA,29,,-6,,Lost in Huamantla 3 SF,,no
919,886,886,,no,no,Ruby Cooling,18,GBR,GBR,29,,-6,,,,no
920,NCH,920,944,yes,yes,Kaitlyn Carnicella,21,USA,USA,29,+27,+3,,Lost in Qual. Evansville R2,,no
921,914,914,,no,no,Mandegar Farzami,19,IRI,IRI,29,,-7,,,,no
922,879,879,,no,no,Ustiniya Lekomtseva,19,RUS,RUS,29,,-7,,Lost in Kursumlijska Banja 10 R32,,no
923,826,826,,no,no,Maddalena Giordano,23,ITA,ITA,29,,-7,,,,no
924,340,340,,no,no,Monika Ekstrand,19,USA,USA,28,-21,-1,,,,no
925,429,429,,no,no,Daria Kuczer,27,POL,POL,28,,-6,Qual. Knokke Heist R1,,,yes
926,899,899,,no,no,Emma Jackson,23,USA,USA,28,,-6,,,,no
927,922,922,,no,no,Chiara Fornasieri,22,ITA,ITA,28,,-5,,,,no
928,728,728,,no,no,Iveta Dapkutė,33,LTU,LTU,28,,-5,,,,no
929,464,464,,no,no,Chia Yi Tsao,22,TWN,TWN,28,+9,+1,,Lost in Brisbane 3 R16,,no
930,927,927,,no,no,Eva Marie Desvignes,18,FRA,FRA,28,,-3,,,,no
931,817,817,,no,no,Nanari Katsumi,23,JPN,JPN,28,,-3,,Lost in Brisbane 3 R32,,no
932,923,923,,no,no,Asylzhan Arystanbekova,20,KAZ,KAZ,28,+9,+1,,Lost in Astana 2 R16,,no
933,843,843,,no,no,Natalia Sousa Salazar,20,MEX,MEX,27,-36,-3,,Lost in Qual. São Paulo R1,,no
934,20,20,,no,no,Ana Konjuh,28,CRO,CRO,27,,-5,,,,no
935,814,814,,no,no,Ana Filipa Santos,30,POR,POR,27,+20,+2,,Qual. São Paulo W,,no
936,699,699,,no,no,Sabastiani Leon,34,MEX,MEX,27,-19,-1,,Lost in Qual. Vancouver R1,,no
937,917,917,,no,no,Sonal Patil,21,IND,IND,27,,-7,,Lost in Astana 2 R32,,no
938,725,725,,no,no,Akanksha Nitture,23,IND,IND,27,-20,-1,,Lost in Astana 2 R32,,no
939,547,547,,no,no,Selina Dal,24,GER,GER,27,,-7,,,,no
940,901,901,,no,no,Ashleigh Simes,23,AUS,AUS,27,,-7,,,,no
941,869,869,,no,no,Emily Sartz-Lunde,20,NOR,NOR,27,-70,-6,,Lost in Monastir 29 R32,,no
942,714,714,,no,no,Solymar Colling,26,USA,USA,27,,-5,,,,no
943,915,915,,no,no,Karla Bartel,19,GER,GER,27,+6,+1,,Lost in Monastir 29 R32,,no
944,940,940,,no,no,Stefaniya Pushkar,18,SUI,SUI,27,,-4,,Lost in Cluj Napoca R32,,no
945,NCH,945,977,yes,yes,Anna Kmiecik,17,POL,POL,27,+32,+3,,Lost in Qual. Amstetten R2,,no
946,510,510,,no,no,Victoria Osuigwe,19,USA,USA,26,-57,-5,,Lost in Qual. Dallas R2,,no
947,702,702,,no,no,Lya Fernandez,19,MEX,MEX,26,,-5,,,,no
948,944,944,,no,no,Cristiana Todoni,19,ROU,ROU,26,,-4,,,,no
949,889,889,,no,no,Didi Bredberg Canizares,21,ESP,ESP,26,,-4,,,,no
950,918,918,,no,no,Teah Chavez,20,CAN,CAN,26,,-4,Saskatoon F,,,yes
951,838,838,,no,no,Kate Mansfield,21,USA,USA,26,,-3,,,,no
952,891,891,,no,no,Abigail Rencheli,24,USA,USA,26,,-2,,,,no
953,952,952,,no,no,Anna Sedysheva,20,RUS,RUS,26,+9,+1,,Lost in Astana 2 R16,,no
954,785,785,,no,no,Lilian Poling,28,USA,USA,26,,-3,,Lost in Saskatoon R16,,no
955,847,847,,no,no,Sevil Yuldasheva,24,UZB,UZB,26,,-3,,,,no
956,842,842,,no,no,Lavinia Luciano,19,ITA,ITA,26,,-3,,Lost in Qual. Torino R2,,no
957,658,658,,no,no,Anja Wildgruber,24,GER,GER,26,,-3,,Lost in Cluj Napoca R16,,no
958,940,940,,no,no,Diae El Jardi,25,MAR,MAR,25,,-1,,Lost in Qual. Dallas R2,,no
959,657,657,,no,no,Matilde Mariani,24,ITA,ITA,25,+12,+1,Qual. Aldershot R1,Lost in Monastir 29 R16,,yes
960,955,955,,no,no,Shihomi Li Xuan Leong,19,MAS,MAS,25,,,,Lost in Luan 6 R32,,no
961,862,862,,no,no,Louna Zoppas,19,FRA,FRA,25,,,,,,no
962,359,359,,no,no,Adriana Reami,28,USA,USA,25,-61,-5,,,,no
963,906,906,,no,no,Romane Longueville,20,BEL,BEL,25,+12,+1,Qual. Knokke Heist R1,Lost in Krsko R16,,yes
964,857,857,,no,no,Wozuko Mdlulwa,18,RSA,RSA,25,,-1,Qual. Maspalomas R1,Lost in Las Palmas De Gran Canaria R16,,yes
965,589,589,,no,no,Allura Zamarripa,23,USA,USA,24,,-1,,,,no
966,496,496,,no,no,Monika Stankiewicz,19,POL,POL,24,,,,,,no
967,939,939,,no,no,Valentina Losciale,29,ITA,ITA,24,,,,,,no
968,727,727,,no,no,Victoria Gomez,22,ESP,ESP,24,,+1,Qual. Maspalomas R1,Lost in Las Palmas De Gran Canaria R16,,yes
969,289,289,,no,no,Veronica Miroshnichenko,28,RUS,RUS,24,,+1,,,,no
970,950,950,,no,no,Kateryna Diatlova,25,UKR,UKR,24,,+2,,Lost in Nogent sur Marne SF,,no
971,NCH,971,973,yes,yes,Isabel Skoog,18,SWE,SWE,24,,+2,,Qual. Gentofte W,,no
972,864,864,,no,no,Yanan Hou,21,CHN,CHN,24,,+2,,,,no
973,NCH,973,977,yes,yes,Rikke de Koning,23,NED,NED,24,+67,+6,,Lost in Kursumlijska Banja 10 SF,,no
974,424,424,,no,no,Sina Herrmann,24,GER,GER,24,+13,+1,,Lost in Qual. Horb R2,,no
975,826,826,,no,no,Simona Ogescu,23,ROU,ROU,24,,+3,,Lost in Cluj Napoca R16,,no
976,NCH,976,,yes,yes,Victoria Brand,16,GER,GER,23,+12,+218,,Lost in Qual. Hamburg R2,,no
977,207,207,,no,no,Irina Fetecău,30,ROU,ROU,23,,+2,,,,no
978,278,278,,no,no,Amina Anshba,26,RUS,RUS,23,-13,-1,,,,no
979,967,967,,no,no,Selina Atay,24,TUR,TUR,23,,+1,,Lost in Nogent sur Marne R32,,no
980,882,882,,no,no,Elyse Tse,22,NZL,NZL,23,-12,-1,,,,no
981,751,751,,no,no,Kate Fakih,19,USA,USA,23,,,,Lost in Santa Fe QF,,no
982,NCH,982,983,yes,yes,Anastasiya Kuparev,25,GER,GER,23,,+1,,,,no
983,911,911,,no,no,Sera Nishimoto,25,JPN,JPN,23,,+3,,Lost in Astana 2 R32,,no
984,734,734,,no,no,Polina Bakhmutkina,27,BEL,BEL,23,,+6,,,,no
985,922,922,,no,no,Nicole Gadient,27,SUI,SUI,23,,+6,Qual. Dublin R1,Lost in Cluj Napoca R16,,yes
986,NCH,986,992,yes,yes,Isabella Marton,18,CAN,CAN,23,,+6,,Lost in Saskatoon QF,,no
987,956,956,,no,no,Victoria Luiza Barros,16,BRA,BRA,22,,+6,,,,no
988,317,317,,no,no,Malene Helgø,26,NOR,NOR,22,-32,-3,,,,no
989,883,883,,no,no,Kallista Liu,22,HKG,HKG,22,-58,-5,Huamantla 3 F,,,yes
990,930,930,,no,no,Lucie Pawlak,20,FRA,FRA,22,,+5,,,,no
991,497,497,,no,no,Valeria Bhunu,31,ZIM,ZIM,22,-7,-1,,,,no
992,695,695,,no,no,Sarah Melany Fajmonová,19,CZE,CZE,22,,+4,,,,no
993,838,838,,no,no,Agustina Chlpac,29,ARG,ARG,22,,+4,Nogent sur Marne F,,,yes
994,662,662,,no,no,Alicia Smith,29,AUS,AUS,22,-6,-1,,,,no
995,722,722,,no,no,Lourdes Ayala,20,ARG,ARG,22,+19,+2,,Lost in Qual. São Paulo R1,,no
996,950,950,,no,no,Marie Mattel,26,FRA,FRA,22,,+2,Qual. Knokke Heist R1,Lost in Nogent sur Marne R16,,yes
997,346,346,,no,no,Elena-Teodora Cadar,32,ROU,ROU,22,,+2,,,,no
998,992,992,,no,no,I Wen Wan,19,TWN,TWN,22,,+2,,Lost in Brisbane 3 R32,,no
999,NCH,999,,yes,yes,Pietra Rivoli,18,BRA,BRA,21,+15,+383,,Lost in São Paulo R32,,no
1000,NCH,1000,,yes,yes,Federica Trevisan,24,ITA,ITA,21,+31,+3,,Qual. Krsko W,,no
