rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
254,172,172,,no,no,Murphy Cassone,23,USA,USA,217,-13,-16,,Lost in Qual. Delray Beach R1,,no
255,197,197,,no,no,Pol Martín Tiffon,26,ESP,ESP,215,,,,,,no
256,241,241,,no,no,Daniel Michalski,26,POL,POL,210,+4,+4,New Delhi R16 216 279,,,yes
257,253,253,,no,no,Pedro Boscardin Dias,23,BRA,BRA,209,-1,-4,,Lost in Qual. Rio de Janeiro R1,,no
258,103,103,,no,no,Stefan Kozlov,28,USA,USA,208,+14,+12,Metepec QF 218 271,,,yes
259,142,142,,no,no,Gustavo Heide,23,BRA,BRA,207,,-1,,Lost in Rio de Janeiro R32,,no
260,235,235,,no,no,Charles Broom,27,GBR,GBR,206,,-1,,,,no
261,47,47,,no,no,Juncheng Shang,21,CHN,CHN,205,,,,Lost in Doha R32,,no
262,31,31,,no,no,Zhizhen Zhang,29,CHN,CHN,205,+57,+50,,Lost in Doha R16,,no
263,78,78,,no,no,Nicolás Kicker,33,ARG,ARG,204,+5,+4,Tigre 1 R16 208 250,,,yes
264,159,159,,no,no,Dimitar Kuzmanov,32,BUL,BUL,204,+1,+2,New Delhi R16 210 273,,,yes
265,39,39,,no,no,Mikhail Kukushkin,38,KAZ,KAZ,203,,-2,**Qual. Lille W**,Lost in Lille R16,,yes
266,198,198,,no,no,Fajing Sun,29,CHN,CHN,202,,-2,,,,no
267,193,193,,no,no,Sascha Gueymard Wayenburg,22,FRA,FRA,202,,+1,,Lost in Lille R16,,no
268,264,264,,no,no,Andres Martin,24,USA,USA,200,+2,+2,Metepec R16 206 269,,,yes
269,260,260,,no,no,Tiago Pereira,21,POR,POR,200,,,Vila Real De Santo Antonio 2 R16,,,yes
270,NCH (275),270,275,yes,yes,Stefanos Sakellaridis,21,GRE,GRE,198,+5,+5,New Delhi R16 204 267,,,yes
271,108,108,,no,no,Franco Agamenone,32,ITA,ITA,197,-9,-7,,Lost in Tigre 1 R32,,no
272,271,271,,no,no,Florent Bax,26,FRA,FRA,197,,-1,,,,no
273,CH,273,,yes,no,Darwin Blanch,18,USA,USA,195,,,,,,no
274,237,237,,no,no,Saba Purtseladze,24,GEO,GEO,192,+5,+7,**Sharm El Sheikh 3 W**,Lost in Sharm El Sheikh 4 R32,,yes
275,238,238,,no,no,Nikolás Sánchez Izquierdo,26,ESP,ESP,192,-1,-2,,,,no
276,CH,276,,yes,no,Harry Wendelken,24,GBR,GBR,190,,-3,Trento R16,,,yes
277,47,47,,no,no,Facundo Díaz Acosta,25,ARG,ARG,186,+7,+4,Tigre 1 R16 190 232,,,yes
278,168,168,,no,no,Murkel Dellien,28,BOL,BOL,186,,,,Lost in Tigre 1 R32,,no
279,60,60,,no,no,Juan Pablo Varillas,30,PER,PER,184,,+1,,Lost in Tigre 1 R32,,no
280,93,93,,no,no,Liam Broady,32,GBR,GBR,184,,+2,,Lost in Vila Real De Santo Antonio SF Lost in Vila Real De Santo Antonio 2 R32,,no
281,4,4,,no,no,Kei Nishikori,36,JPN,JPN,182,,+2,,,,no
282,78,78,,no,no,Yasutaka Uchiyama,33,JPN,JPN,182,,+3,,,,no
283,NCH (313),283,313,yes,yes,Gabi Adrian Boitan,26,ROU,ROU,182,+30,+23,**Antalya 6 W**,,,yes
284,279,279,,no,no,Andrej Nedić,21,BIH,BIH,181,-3,-3,,,,no
285,68,68,,no,no,Sumit Nagal,28,IND,IND,181,+12,+6,New Delhi R16 187 250,,,yes
286,263,263,,no,no,Eliakim Coulibaly,23,CIV,CIV,181,+23,+17,**Monastir 8 W**,,,yes
287,286,286,,no,no,Petr Brunclík,19,CZE,CZE,181,,-1,,,,no
288,143,143,,no,no,Benjamin Hassan,31,LBN,LBN,180,,-1,,,,no
289,288,288,,no,no,Fabrizio Andaloro,25,ITA,ITA,180,,-1,,,,no
290,NCH (291),290,291,yes,yes,Lilian Marmousez,24,FRA,FRA,179,,+1,,,,no
291,287,287,,no,no,Hynek Bartoň,21,CZE,CZE,179,+2,+1,,Lost in Qual. Lille R2,,no
292,171,171,,no,no,Beibit Zhukayev,25,KAZ,KAZ,178,,,New Delhi R16 184 247,,,yes
293,190,190,,no,no,Matheus Pucinelli De Almeida,24,BRA,BRA,177,-4,-3,,,,no
294,261,261,,no,no,Alex Rybakov,29,USA,USA,176,,+2,,,,no
295,80,80,,no,no,Norbert Gombos,35,SVK,SVK,175,,+3,,,,no
296,260,260,,no,no,Robin Bertrand,22,FRA,FRA,175,-6,-5,,Lost in Qual. Lille R1,,no
297,267,267,,no,no,Petr Bar Biryukov,23,RUS,RUS,174,+6,+2,New Delhi R16 180 243,,,yes
298,CH,298,,yes,no,Jacopo Berrettini,27,ITA,ITA,172,,+2,,,,no
299,181,181,,no,no,Daniel Rincon,23,ESP,ESP,169,-22,-22,,,,no
300,192,192,,no,no,Gauthier Onclin,24,BEL,BEL,168,+12,+8,Vila Real De Santo Antonio 2 R16,Lost in Vila Real De Santo Antonio SF Lost in Vila Real De Santo Antonio SF Vila Real De Santo Antonio 2 R16,,yes
301,NCH (305),301,305,yes,yes,Miguel Damas,26,ESP,ESP,168,,+4,,Lost in Tigre 1 R32,,no
302,212,212,,no,no,Michael Geerts,31,BEL,BEL,168,-3,-5,New Delhi R16 174 237,,,yes
303,NCH (306),303,306,yes,yes,Gianluca Cadenasso,21,ITA,ITA,166,,+3,,Lost in Tigre 1 R32,,no
304,144,144,,no,no,Akira Santillan,28,JPN,JPN,165,-2,-7,,Lost in Antalya 6 SF,,no
305,NCH (308),305,308,yes,yes,Keegan Smith,27,USA,USA,164,+3,-1,,,,no
306,254,254,,no,no,Mats Rosenkranz,27,GER,GER,164,-11,-13,,,,no
307,180,180,,no,no,Paul Jubb,26,GBR,GBR,163,+24,+15,**Oberhaching W**,,,yes
308,258,258,,no,no,Igor Marcondes,28,BRA,BRA,162,+40,+24,**Qual. Rio de Janeiro W**,Lost in Rio de Janeiro R32,,yes
309,NCH (310),309,310,yes,yes,Diego Dedura,17,GER,GER,162,+1,-2,,,,no
310,301,301,,no,no,Maximus Jones,21,THA,THA,159,-9,-13,,,,no
311,249,249,,no,no,Mathys Erhard,24,FRA,FRA,159,,+3,,,,no
312,302,302,,no,no,Felix Gill,23,GBR,GBR,157,+10,+5,New Delhi R16 163 226,,,yes
313,116,116,,no,no,Calvin Hémery,31,FRA,FRA,157,-19,-20,**Qual. Lille W**,Lost in Lille R32,,yes
314,289,289,,no,no,Renta Tokuda,27,JPN,JPN,157,,+2,,,,no
315,240,240,,no,no,Matías Soto,26,CHI,CHI,157,,+2,,,,no
316,181,181,,no,no,Abdullah Shelbayh,22,JOR,JOR,156,,+2,,,,no
317,299,299,,no,no,Sandro Kopp,25,AUT,AUT,156,-13,-15,,,,no
318,207,207,,no,no,Daniel Dutra da Silva,37,BRA,BRA,155,,+2,,Lost in Tigre 1 R32,,no
319,71,71,,no,no,Cedrik Marcel Stebe,35,GER,GER,154,-4,-4,,,,no
320,NCH (366),320,366,yes,yes,Max Basing,23,GBR,GBR,154,+46,+25,Vila Real De Santo Antonio 2 R16**Vila Real De Santo Antonio W**,,,yes
321,307,307,,no,no,Philip Henning,25,RSA,RSA,154,-10,-6,,,,no
322,321,321,,no,no,Maxim Mrva,18,CZE,CZE,154,,-1,,Lost in Qual. Lille R1,,no
323,134,134,,no,no,Geoffrey Blancaneaux,27,FRA,FRA,153,-57,-48,,,,no
324,279,279,,no,no,Garrett Johns,25,USA,USA,153,-17,-13,,,,no
325,323,323,,no,no,Sergey Fomin,25,UZB,UZB,151,,-2,,,,no
326,324,324,,no,no,Oliver Tarvet,22,GBR,GBR,150,,-2,,,,no
327,278,278,,no,no,Tyler Zink,25,USA,USA,150,,,,,,no
328,93,93,,no,no,Andrej Martin,36,SVK,SVK,148,,-1,Antalya 7 R16,Lost in Antalya 6 QF **Qual. Antalya 7 W**,,yes
329,252,252,,no,no,Tom Paris,23,FRA,FRA,148,,+1,,,,no
330,NCH (336),330,336,yes,yes,Franco Roncadelli,26,URU,URU,146,+8,+4,Tigre 1 R16 150 192,,,yes
331,170,170,,no,no,James Trotter,26,JPN,JPN,145,,+1,,Lost in Qual. Lille R1,,no
332,127,127,,no,no,Facundo Mena,33,ARG,ARG,145,,+1,,Lost in Metepec R32,,no
333,304,304,,no,no,Giles Hussey,28,GBR,GBR,145,-7,-5,,,,no
334,159,159,,no,no,Hady Habib,27,LBN,LBN,143,,,,Lost in Doha R32,,no
335,NCH (341),335,341,yes,yes,Sean Cuenin,22,FRA,FRA,143,+6,+2,,Lost in Qual. Lille R2,,no
336,52,52,,no,no,Soonwoo Kwon,28,KOR,KOR,142,,-1,,,,no
337,127,127,,no,no,Jelle Sels,30,NED,NED,142,,,,Lost in Trento R32,,no
338,336,336,,no,no,Guido Iván Justo,28,ARG,ARG,141,+9,+2,Tigre 1 R16 145 187,,,yes
339,336,336,,no,no,Antoine Ghibaudo,21,FRA,FRA,140,,+4,,,,no
340,240,240,,no,no,Patrick Zahraj,26,GER,GER,140,-83,-69,,Lost in Qual. Lille R1,,no
341,314,314,,no,no,Martin Krumich,23,CZE,CZE,140,,+3,,,,no
342,NCH (345),342,345,yes,yes,Florian Broska,28,GER,GER,139,,+3,,Lost in Qual. Lille R1,,no
343,105,105,,no,no,Duje Ajduković,25,CRO,CRO,139,,+3,,Lost in New Delhi R32,,no
344,NCH (349),344,349,yes,yes,Sanhui Shin,28,KOR,KOR,138,,+5,,Lost in New Delhi R32,,no
345,226,226,,no,no,Juan Bautista Torres,23,ARG,ARG,138,+11,+4,Tigre 1 R16 142 184,,,yes
346,243,243,,no,no,Marat Sharipov,23,RUS,RUS,137,,+5,,Lost in Qual. Lille R2,,no
347,170,170,,no,no,Mattéo Martineau,27,FRA,FRA,137,-18,-12,,,,no
348,268,268,,no,no,Gonzalo Villanueva,31,ARG,ARG,137,,+4,Tigre 1 R16 141 183,,,yes
349,289,289,,no,no,Adria Soriano Barrera,26,COL,COL,136,+45,+16,,Lost in Vila Real De Santo Antonio F,,no
350,307,307,,no,no,Oleg Prihodko,28,UKR,UKR,136,,+3,,,,no
351,NCH (354),351,354,yes,yes,Stefan Dostanic,24,USA,USA,135,,+3,,,,no
352,NCH (360),352,360,yes,yes,Juan Manuel La Serna,22,ARG,ARG,135,+8,+3,Tigre 1 R16 139 181,,,yes
353,81,81,,no,no,Michael Mmoh,28,USA,USA,134,,+2,,Lost in Qual. Delray Beach R1,,no
354,341,341,,no,no,Gabriele Piraino,22,ITA,ITA,132,+5,-1,,,,no
355,NCH (367),355,367,yes,yes,Ioannis Xilas,24,GRE,GRE,132,+12,+3,**Qual. New Delhi W**,Lost in New Delhi R32,,yes
356,121,121,,no,no,Raúl Brancaccio,28,ITA,ITA,132,-16,-10,Vila Real De Santo Antonio 2 R16,,,yes
357,NCH (361),357,361,yes,yes,Trevor Svajda,19,USA,USA,131,,+4,,,,no
358,168,168,,no,no,Maks Kaśnikowski,22,POL,POL,131,+13,+4,**Qual. New Delhi W**,Lost in New Delhi R32,,yes
359,217,217,,no,no,Jonáš Forejtek,24,CZE,CZE,131,,+3,,,,no
360,260,260,,no,no,Carlos Sánchez Jover,25,ESP,ESP,130,-18,-11,Tigre 1 R16 134 176,,,yes
361,339,339,,no,no,Andre Ilagan,25,USA,USA,130,,+4,,,,no
362,153,153,,no,no,Denis Yevseyev,32,KAZ,KAZ,130,-12,-8,**Qual. New Delhi W**,Lost in New Delhi R32,,yes
363,50,50,,no,no,Pavel Kotov,27,RUS,RUS,129,-27,-13,,,,no
364,336,336,,no,no,Hamish Stewart,26,GBR,GBR,129,-25,-13,,,,no
365,NCH (368),365,368,yes,yes,Viacheslav Bielinskyi,22,UKR,UKR,128,,+3,Antalya 7 R16,,,yes
366,116,116,,no,no,Marc Polmans,28,AUS,AUS,128,,+3,,,,no
367,360,360,,no,no,Hayato Matsuoka,21,JPN,JPN,128,,+3,,,,no
368,NCH (372),368,372,yes,yes,Raphaël Pérot,24,FRA,FRA,127,,+4,,,,no
369,180,180,,no,no,Yuta Shimizu,26,JPN,JPN,127,,+4,,,,no
370,158,158,,no,no,Tung Lin Wu,27,TWN,TWN,127,,+4,,,,no
371,263,263,,no,no,Christoph Negritu,31,GER,GER,127,-8,-4,,,,no
372,160,160,,no,no,Li Tu,29,AUS,AUS,126,,+3,,,,no
373,88,88,,no,no,Dominic Stricker,23,SUI,SUI,126,,+3,,,,no
374,211,211,,no,no,Javier Barranco Cosano,27,ESP,ESP,126,,+3,,Lost in Qual. Lille R1,,no
375,366,366,,no,no,Max Alcalá Gurri,23,ESP,ESP,126,+28,+8,Antalya 7 R16,Lost in Antalya 6 F,,yes
376,7,7,,no,no,Richard Gasquet,39,FRA,FRA,125,-19,-8,,,,no
377,345,345,,no,no,Iñaki Montes De La Torre,23,ESP,ESP,125,,+2,,,,no
378,177,177,,no,no,Omar Jasika,28,AUS,AUS,125,,+2,,,,no
379,49,49,,no,no,Federico Coria,33,ARG,ARG,124,,+2,,,,no
380,271,271,,no,no,Pedro Sakamoto,32,BRA,BRA,124,,+2,,Lost in Tigre 1 R32,,no
381,19,19,,no,no,Hyeon Chung,29,KOR,KOR,124,+15,+4,**Qual. New Delhi W**,Lost in New Delhi R32,,yes
382,375,375,,no,no,Mert Alkaya,25,TUR,TUR,124,,+1,,Lost in Qual. Doha R1,,no
383,369,369,,no,no,Daniel Milavsky,24,USA,USA,124,,+1,San Jose QF,,,yes
384,292,292,,no,no,David Jordá Sanchis,31,ESP,ESP,124,,+1,,Lost in New Delhi R32,,no
385,325,325,,no,no,Yankı Erel,25,TUR,TUR,122,+53,+15,Monastir 10 R16**Monastir 9 W**,,,yes
386,257,257,,no,no,Mili Poljičak,21,CRO,CRO,122,+4,+1,Sharm El Sheikh 4 R16,Lost in Sharm El Sheikh 3 SF,,yes
387,385,385,,no,no,Dan Martin,26,CAN,CAN,121,-1,-1,,Lost in Metepec R32,,no
388,55,55,,no,no,Facundo Bagnis,35,ARG,ARG,120,,+4,,,,no
389,29,29,,no,no,Christopher Eubanks,29,USA,USA,120,,+4,,,,no
390,237,237,,no,no,Alastair Gray,27,GBR,GBR,120,+18,+4,New Delhi R16 126 189,,,yes
391,389,389,,no,no,Carlo Alberto Caniato,20,ITA,ITA,120,,+4,,Lost in Vila Real De Santo Antonio R32 Lost in Vila Real De Santo Antonio 2 R32,,no
392,183,183,,no,no,Federico Arnaboldi,25,ITA,ITA,120,,+5,Trento R16,,,yes
393,346,346,,no,no,Kasidit Samrej,25,THA,THA,120,,+5,,,,no
394,270,270,,no,no,Corentin Denolly,28,FRA,FRA,119,,+6,,,,no
395,17,17,,no,no,Albert Ramos Viñolas,38,ESP,ESP,118,,+6,,,,no
396,185,185,,no,no,Aziz Dougaz,28,TUN,TUN,118,,+6,,,,no
397,221,221,,no,no,Hernán Casanova,32,ARG,ARG,118,+2,-1,,,,no
398,288,288,,no,no,Cezar Crețu,24,ROU,ROU,118,-20,-8,Antalya 7 R16,,,yes
399,315,315,,no,no,Alfredo Perez,28,USA,USA,118,-8,-3,,,,no
400,NCH (402),400,402,yes,yes,Olle Wallin,24,SWE,SWE,118,+10,+2,,Lost in Vila Real De Santo Antonio QF,,no
401,58,58,,no,no,Taro Daniel,33,JPN,JPN,117,,+3,,,,no
402,150,150,,no,no,Oriol Roca Batalla,32,ESP,ESP,117,+17,+3,,Lost in Antalya 6 QF Lost in Antalya 7 R32,,no
403,331,331,,no,no,Andrea Picchione,27,ITA,ITA,117,,+2,,,,no
404,400,400,,no,no,Luca Castelnuovo,29,SUI,SUI,117,+11,+2,,Lost in Qual. New Delhi R2,,no
405,229,229,,no,no,Marek Gengel,30,CZE,CZE,117,,+1,Trento R16,,,yes
406,347,347,,no,no,Samir Banerjee,22,USA,USA,116,,+1,,,,no
407,57,57,,no,no,Gastão Elias,35,POR,POR,116,-18,-5,Vila Real De Santo Antonio 2 R16,Lost in Vila Real De Santo Antonio QF,,yes
408,NCH (455),408,455,yes,yes,Thomas Faurel,20,FRA,FRA,116,+50,+15,Monastir 10 R16,Lost in Monastir 8 F,,yes
409,385,385,,no,no,Aryan Shah,20,IND,IND,116,,+2,,,,no
410,409,409,,no,no,Alex Hernandez,26,MEX,MEX,116,+6,+1,,Lost in Sunrise R16,,no
411,409,409,,no,no,Michele Ribecai,23,ITA,ITA,116,,+1,,Lost in Trento R32,,no
412,303,303,,no,no,Arthur Weber,33,FRA,FRA,115,,+1,,,,no
413,334,334,,no,no,Kilian Feldbausch,20,SUI,SUI,115,,+1,,,,no
414,298,298,,no,no,Aidan McHugh,25,GBR,GBR,115,-27,-7,,,,no
415,412,412,,no,no,Alex Martinez,24,ESP,ESP,115,,+2,,,,no
416,387,387,,no,no,Mariano Kestelboim,30,ARG,ARG,114,,+4,,Lost in Tigre 1 R32,,no
417,321,321,,no,no,Robert Strombachs,26,LAT,LAT,113,,+5,San Jose QF,,,yes
418,280,280,,no,no,Jie Cui,28,CHN,CHN,113,,+5,,,,no
419,NCH (422),419,422,yes,yes,Buvaysar Gadamauri,25,BEL,BEL,113,,+5,,,,no
420,NCH (425),420,425,yes,yes,Braden Shick,22,USA,USA,112,,+5,,,,no
421,39,39,,no,no,Radu Albot,36,MDA,MDA,112,,+5,,,,no
422,121,121,,no,no,Stefano Napolitano,30,ITA,ITA,111,+15,+4,,Lost in Oberhaching SF,,no
423,219,219,,no,no,Nicolás Álvarez Varona,24,ESP,ESP,111,,+4,,,,no
424,319,319,,no,no,Patrick Maloney,26,USA,USA,111,-3,-2,,,,no
425,384,384,,no,no,Neil Oberleitner,26,AUT,AUT,111,,+4,,,,no
426,CH,426,,yes,no,Cyril Vandermeersch,26,FRA,FRA,111,,+5,,Lost in Qual. Lille R1,,no
427,357,357,,no,no,Luca Potenza,25,ITA,ITA,111,,+3,Trento R16,,,yes
428,176,176,,no,no,Daniel Masur,31,GER,GER,110,+6,+2,Trento R16,Lost in Oberhaching QF,,yes
429,299,299,,no,no,Vadym Ursu,29,UKR,UKR,110,,+4,,,,no
430,420,420,,no,no,Stefan Palosi,26,ROU,ROU,109,+19,+5,Tigre 1 R16**Qual. Tigre 1 W**113 155,,,yes
431,388,388,,no,no,Karan Singh,22,IND,IND,108,,+5,,Lost in New Delhi R32,,no
432,342,342,,no,no,Luciano Emanuel Ambrogi,22,ARG,ARG,108,-44,-14,,Lost in Tigre 1 R32,,no
433,146,146,,no,no,Rudolf Molleker,25,GER,GER,107,,+6,,,,no
434,421,421,,no,no,Hikaru Shiraishi,25,JPN,JPN,107,,+6,,,,no
435,319,319,,no,no,Christian Langmo,29,USA,USA,107,-71,-24,,,,no
436,211,211,,no,no,Roberto Cid Subervi,32,DOM,DOM,106,,+5,,Lost in Naples 2 R32,,no
437,346,346,,no,no,Stuart Parker,28,GBR,GBR,106,-9,-5,,,,no
438,189,189,,no,no,Arthur Bouquier,25,FRA,FRA,106,-80,-27,Lille R16 114 223,,,yes
439,358,358,,no,no,Svyatoslav Gulin,23,RUS,RUS,106,-4,-2,,,,no
440,136,136,,no,no,Alexey Vatutin,33,RUS,RUS,106,-31,-10,,,,no
441,222,222,,no,no,Viktor Durasovic,28,NOR,NOR,106,-44,-116,,,,no
442,415,415,,no,no,Lorenzo Carboni,19,ITA,ITA,106,,+1,,Lost in Qual. New Delhi R1,,no
443,NCH (444),443,444,yes,yes,Juan Estevez,20,ARG,ARG,106,,+1,,Lost in Qual. Tigre 1 R1,,no
444,382,382,,no,no,Federico Bondioli,20,ITA,ITA,106,,+1,,,,no
445,287,287,,no,no,Marvin Möller,27,GER,GER,105,,+2,Trento R16,Lost in Oberhaching F,,yes
446,433,433,,no,no,Dali Blanch,22,USA,USA,105,,+2,Villena R16,,,yes
447,368,368,,no,no,Alexandr Binda,24,ITA,ITA,105,+21,+9,New Delhi R16**Qual. New Delhi W**111 174,,,yes
448,271,271,,no,no,Blake Ellis,27,AUS,AUS,103,-2,-2,,,,no
449,438,438,,no,no,Andrew Fenty,25,USA,USA,103,,+1,San Jose QF,Lost in Sunrise R16,,yes
450,NCH (451),450,451,yes,yes,Lui Maxted,22,GBR,GBR,102,,+1,Vila Real De Santo Antonio 2 R16,Lost in Vila Real De Santo Antonio R32,,yes
451,416,416,,no,no,Étienne Donnet,25,FRA,FRA,102,,+1,,,,no
452,316,316,,no,no,Eduardo Ribeiro,27,BRA,BRA,102,,+1,,,,no
453,356,356,,no,no,Miloš Karol,23,SVK,SVK,102,,+1,,,,no
454,161,161,,no,no,Alibek Kachmazov,23,RUS,RUS,101,,+2,,,,no
455,383,383,,no,no,Lukáš Pokorný,23,SVK,SVK,101,-13,-5,,,,no
456,135,135,,no,no,Antoine Escoffier,33,FRA,FRA,101,,+1,,,,no
457,404,404,,no,no,Cannon Kingsley,24,USA,USA,101,+18,+8,Metepec R16**Qual. Metepec W**107 170,,,yes
458,244,244,,no,no,Lucas Poullain,30,FRA,FRA,100,-40,-15,Lannion R16,,,yes
459,339,339,,no,no,Andrey Chepelev,27,RUS,RUS,100,+5,+2,Antalya 7 R16,Lost in Antalya 6 QF,,yes
460,289,289,,no,no,Mika Brunold,21,SUI,SUI,99,+1,+1,,Lost in Oberhaching SF,,no
461,306,306,,no,no,Blaise Bicknell,24,JAM,JAM,98,-1,-1,,Lost in Metepec R32,,no
462,460,460,,no,no,Pietro Fellin,24,ITA,ITA,98,,,,,,no
463,457,457,,no,no,Jack Logé,21,BEL,BEL,98,,,Monastir 10 R16,Lost in Monastir 8 R32,,yes
464,377,377,,no,no,Max Wiskandt,24,GER,GER,97,-9,-5,,Lost in Monastir 8 R32,,no
465,455,455,,no,no,James Story,24,GBR,GBR,97,-6,-3,,Lost in Oberhaching R32,,no
466,387,387,,no,no,Gianmarco Ferrari,25,ITA,ITA,97,,,,Lost in Trento R32,,no
467,430,430,,no,no,Erik Arutiunian,21,BLR,BLR,96,-35,-14,,,,no
468,378,378,,no,no,Valerio Aboian,23,ARG,ARG,95,,+1,,Lost in Qual. Tigre 1 R2,,no
469,462,462,,no,no,Ognjen Milić,18,SRB,SRB,95,,+1,,,,no
470,465,465,,no,no,Dhakshineswar Suresh,25,IND,IND,94,,+2,,,,no
471,373,373,,no,no,Bor Artnak,21,SLO,SLO,94,,+3,,,,no
472,426,426,,no,no,Tommaso Compagnucci,26,ITA,ITA,94,-5,-2,Naples 2 R16,Lost in Sunrise QF,,yes
473,454,454,,no,no,Edward Winter,21,AUS,AUS,93,+21,+6,Metepec R16 99 162,,,yes
474,353,353,,no,no,Henry Searle,19,GBR,GBR,93,,+2,,Lost in Vila Real De Santo Antonio 2 R32,,no
475,470,470,,no,no,Filippo Moroni,25,ITA,ITA,92,,+3,,,,no
476,449,449,,no,no,Takuya Kumasaka,27,JPN,JPN,92,,+3,,,,no
477,NCH (503),477,503,yes,yes,Moïse Kouamé,16,FRA,FRA,91,+30,+8,Lille R16 99 208,,,yes
478,459,459,,no,no,Nikolay Vylegzhanin,25,RUS,RUS,91,,+4,,,,no
479,161,161,,no,no,Filip Peliwo,32,POL,POL,91,+2,-1,,,,no
480,473,473,,no,no,Eero Vasa,29,FIN,FIN,90,,+3,,Lost in The Hague R16,,no
481,200,200,,no,no,Yan Bai,36,CHN,CHN,89,,+3,,,,no
482,455,455,,no,no,Olaf Pieczkowski,21,POL,POL,89,,+4,,,,no
483,331,331,,no,no,Carlos Lopez Montagud,25,ESP,ESP,89,-6,-4,,Lost in Almoradi R32,,no
484,476,476,,no,no,Dušan Obradović,24,SRB,SRB,89,-4,-3,Antalya 7 R16,Lost in Antalya 6 R16,,yes
485,458,458,,no,no,Jay Friend,22,JPN,JPN,88,,+4,,,,no
486,37,37,,no,no,Bernabé Zapata Miralles,29,ESP,ESP,88,-13,-6,,,,no
487,NCH (490),487,490,yes,yes,Carl Emil Overbeck,24,DEN,DEN,88,+6,+1,Vila Real De Santo Antonio 2 R16,Lost in Vila Real De Santo Antonio R16,,yes
488,269,269,,no,no,Giovanni Fonio,27,ITA,ITA,88,,+2,,,,no
489,481,481,,no,no,Manas Dhamne,18,IND,IND,88,-1,-1,,Lost in New Delhi R32,,no
490,314,314,,no,no,Moerani Bouzige,26,AUS,AUS,88,-19,-7,,,,no
491,242,242,,no,no,Enrico Dalla Valle,27,ITA,ITA,87,,+1,Trento R16,,,yes
492,433,433,,no,no,Aristotelis Thanos,24,GRE,GRE,87,,-1,,,,no
493,480,480,,no,no,Andrea Guerrieri,27,ITA,ITA,87,-8,-2,Trento R16,,,yes
494,474,474,,no,no,Tsung Hao Huang,26,TWN,TWN,87,,+1,,Lost in Qual. New Delhi R1,,no
495,466,466,,no,no,João Eduardo Schiessl,21,BRA,BRA,87,+9,+3,**Qual. Tigre 1 W**,Lost in Tigre 1 R32,,yes
496,288,288,,no,no,Jakub Paul,26,SUI,SUI,86,,,,Lost in Qual. Lille R1,,no
497,74,74,,no,no,Mirza Bašić,34,BIH,BIH,86,,,Trento R16,,,yes
498,143,143,,no,no,Hiroki Moriya,35,JPN,JPN,86,-33,-11,,,,no
499,NCH (510),499,510,yes,yes,Samuele Pieri,23,ITA,ITA,86,+21,+7,,Lost in Antalya 6 SF,,no
500,384,384,,no,no,Petr Nesterov,22,BUL,BUL,85,-13,-4,,,,no
501,434,434,,no,no,Jake Delaney,28,AUS,AUS,85,,-2,,,,no
502,167,167,,no,no,Laurent Lokoli,31,FRA,FRA,84,,-2,,,,no
503,225,225,,no,no,Philip Sekulic,22,AUS,AUS,84,,-2,,Lost in New Delhi R32,,no
504,NCH (517),504,517,yes,yes,Tomasz Berkieta,19,POL,POL,84,+13,+4,,Lost in Monastir 9 SF,,no
505,503,503,,no,no,Mees Rottgering,18,NED,NED,84,,-2,,,,no
506,479,479,,no,no,Henry Bernet,19,SUI,SUI,83,,,Trento R16,,,yes
507,NCH (508),507,508,yes,yes,Quinn Vandecasteele,23,USA,USA,83,,+1,,,,no
508,484,484,,no,no,Tristan McCormick,26,USA,USA,83,,+1,,Lost in Metepec R32,,no
509,318,318,,no,no,Alex Martí Pujolras,27,ESP,ESP,82,-7,-2,,,,no
510,238,238,,no,no,Yusuke Takahashi,28,JPN,JPN,82,,+1,,,,no
511,429,429,,no,no,Tadeáš Paroulek,26,CZE,CZE,81,,+1,,,,no
512,271,271,,no,no,Mateus Alves,25,BRA,BRA,81,,+1,,,,no
513,NCH (514),513,514,yes,yes,Sergio Callejon Hernando,21,ESP,ESP,81,,+1,Villena R16,,,yes
514,491,491,,no,no,Nicolas Arseneault,19,CAN,CAN,80,-4,-2,,,,no
515,471,471,,no,no,Yuki Mochizuki,28,JPN,JPN,80,,,,,,no
516,285,285,,no,no,Alexander Weis,28,ITA,ITA,80,,,,,,no
517,448,448,,no,no,Branko Djurić,21,SRB,SRB,80,,+1,,,,no
518,350,350,,no,no,Vladyslav Orlov,30,UKR,UKR,80,-13,-4,,,,no
519,418,418,,no,no,Maé Malige,19,FRA,FRA,79,+13,+2,,Lost in Oberhaching QF,,no
520,334,334,,no,no,Matthew Dellavedova,25,AUS,AUS,79,,+1,,,,no
521,518,518,,no,no,Shunsuke Mitsui,23,JPN,JPN,78,,+1,,,,no
522,280,280,,no,no,Dominik Palán,25,CZE,CZE,78,,+2,,,,no
523,229,229,,no,no,Mukund Sasikumar,29,IND,IND,78,,+2,,Lost in Qual. New Delhi R1,,no
524,424,424,,no,no,Lorenzo Joaquín Rodríguez,26,ARG,ARG,78,-26,-7,,Lost in Qual. Tigre 1 R2,,no
525,513,513,,no,no,Stefan Adrian Andreescu,24,ROU,ROU,78,,+1,,,,no
526,371,371,,no,no,Ryan Nijboer,26,NED,NED,78,,+1,,Lost in Almoradi QF,,no
